drugs,target_pdb_id,targets,drug_smiles
r2_gen_33467,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(NS(C)(=O)=O)ccc(O)c3SC)n2)cc1
r2_gen_171599,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(NS(C)(=O)=O)ccc(OC)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_104394,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(NS(C)(=O)=O)ccc(OC)c3NS(C)(=O)=O)n2)cc1
r2_gen_71630,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(NS(C)(=O)=O)ccc(OC(F)F)c3N(C)C)n2)cc1
r2_gen_24012,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(NS(C)(=O)=O)ccnc3N(C)C(F)F)n2)cc1
r2_gen_248118,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(NS(C)(=O)=O)ccnc3N(C)Sc3cc(C)ccn3)n2)cc1
r2_gen_214788,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(NS(C)(=O)=O)ccnc(=O)c3NS(C)(=O)=O)n2)cc1
r2_gen_189815,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(NS(C)(=O)=O)cc(O)cc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_16318,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(NS(C)(=O)=O)cncc3S(C)(=O)=O)n2)cc1
r2_gen_45189,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCC3=C(NS(C)(=O)=O)C(=O)C=C3[C@H](C)Cc3ccccc3)n2)cc1
r2_gen_194661,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(NS(C)(=O)=O)c(OC)cc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_190128,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(NS(C)(=O)=O)n(C)cc(C)c3=O)n2)cc1
r2_gen_282373,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(NS(C)(=O)=O)n(C(C)(C)C)ccc3=O)n2)cc1
r2_gen_91007,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(NS(C)(=O)=O)nc(C)nc3N(C)c3cccc(C)c3)n2)cc1
r2_gen_114200,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(NS(C)(=O)=O)ncc(S(C)(=O)=O)c3NS(C)(=O)=O)n2)cc1
r2_gen_67041,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(NS(C)(=O)=O)nc(S(C)(=O)=O)nc3N(C)C)n2)cc1
r2_gen_154259,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCC3=C(N(S(C)(=O)=O)S(C)(=O)=O)C=C3[S+](C)C)n2)cc1
r2_gen_145082,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N(S(C)(=O)=O)S(C)(=O)=O)ccc4ncc(C)cc34)n2)cc1
r2_gen_7494,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N(S(C)(=O)=O)S(C)(=O)=O)ccc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_99380,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N(S(C)(=O)=O)S(C)(=O)=O)ccc(C)c3N)n2)cc1
r2_gen_112645,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N(S(C)(=O)=O)S(C)(=O)=O)cc(C)nc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_195376,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N(S(C)(=O)=O)S(C)(=O)=O)cc(C)nc3O)n2)cc1
r2_gen_84579,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCC3=C(N(S(C)(=O)=O)S(C)(=O)=O)CCS(=O)(=O)C3)n2)cc1
r2_gen_184852,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N(S(C)(=O)=O)[SH](C)(C)=O)cccc3S(C)(=O)=O)n2)cc1
r2_gen_297333,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N(S(C)(=O)=O)S(=O)(=O)F)ccc(C)c3N)n2)cc1
r2_gen_207577,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N(SC)S(C)(=O)=O)cccc3S(C)(=O)=O)n2)cc1
r2_gen_141133,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)C)ccc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_146291,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCC3=C(N[SH](C)(C)=O)C=C4C=C(C)C(N(C)S(C)(=O)=O)=NC=CN=C43)n2)cc1
r2_gen_56744,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)cccc3N(C(F)F)S(C)(=O)=O)n2)cc1
r2_gen_167022,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)cccc3N(C)S(C)=O)n2)cc1
r2_gen_7903,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)cccc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_125209,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)cccc3N(S(C)(=O)=O)S(C)(=O)=O)n2)cc1
r2_gen_146703,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)ccc(C)c3CF)n2)cc1
r2_gen_3243,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)ccc(C)c3C)n2)cc1
r2_gen_45324,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)ccc(C)c3I)n2)cc1
r2_gen_12711,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)ccc(C)c3N(C)C)n2)cc1
r2_gen_232711,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)ccc(C)c3NC)n2)cc1
r2_gen_120772,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)ccc(C)c3S(C)=O)n2)cc1
r2_gen_163595,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)cc(C)cc3[SH](C)(N)=O)n2)cc1
r2_gen_45931,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)c(C)cc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_223887,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)ccc(Cl)c3C)n2)cc1
r2_gen_255892,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)ccc(I)c3C)n2)cc1
r2_gen_112903,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)cc(C)nc3C(C)C)n2)cc1
r2_gen_127037,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)cc(C)nc3O)n2)cc1
r2_gen_168523,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)cc(C)nc3S(C)=O)n2)cc1
r2_gen_171706,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)ccc(N(C)C)c3C)n2)cc1
r2_gen_86850,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)ccc(N(C)S(C)(=O)=O)c3C)n2)cc1
r2_gen_163879,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)ccc(OC)c3C)n2)cc1
r2_gen_52141,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)ccc(S(C)=O)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_80341,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)cc(F)cc3C(C)C)n2)cc1
r2_gen_215420,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)cc(N(C)S(C)(=O)=O)cc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_205197,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)cc(N(C)S(C)(=O)=O)cc3S(C)(=O)=O)n2)cc1
r2_gen_219432,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCC3=C(N[SH](C)(C)=O)C(F)=COC3C)n2)cc1
r2_gen_27807,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(C)=O)ncnc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_232714,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(=O)C(F)F)cc(C)cc3S(C)(=O)=O)n2)cc1
r2_gen_65584,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(=O)F)cccc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_240021,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(=O)F)cccc3S(C)(=O)=O)n2)cc1
r2_gen_109276,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(=O)F)cc(C)cc3S(C)(=O)=O)n2)cc1
r2_gen_239981,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(=O)F)cc(N(C)S(C)(=O)=O)nc3C)n2)cc1
r2_gen_276835,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(=O)F)ncc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_223641,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N[SH](C)(=O)F)ncnc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_157506,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(NS(=O)(=O)C(C)C)cccc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_232918,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(NS(=O)(=O)O)ncc(C)c3C)n2)cc1
r2_gen_25677,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N(SSC)C(F)(F)F)ccnc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_15655,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N(SS)C(F)F)cc(C)nc3C)n2)cc1
r2_gen_135898,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N(S[SH]=O)C(F)F)cccc3S(C)(=O)=O)n2)cc1
r2_gen_105684,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cocc3NC)n2)cc1
r2_gen_184881,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cocc3N(C)S(=O)(=O)C(C)(F)F)n2)cc1
r2_gen_268756,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3coc(C)c3N(C)S(=O)(=O)c3ccnc(C)c3)n2)cc1
r2_gen_303808,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)cccc3Cc3cnc(C)cc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_215260,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)cccc3CO)n2)cc1
r2_gen_10385,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)cccc3F)n2)cc1
r2_gen_179904,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3coc(C)cc3=NS(C)(=O)=O)n2)cc1
r2_gen_94864,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)c(C)cc4ccccc34)n2)cc1
r2_gen_286111,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(=O)cccc4cc(O)ccc34)n2)cc1
r2_gen_296167,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(=O)cccc4c(N)cccc34)n2)cc1
r2_gen_100217,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)ccc(C)c3C(C)(C)C)n2)cc1
r2_gen_27840,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)ccc(C)c3C)n2)cc1
r2_gen_122274,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)ccc(C)c3CN)n2)cc1
r2_gen_91632,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)ccc(C)c3N(C)S(=O)(=O)C=O)n2)cc1
r2_gen_85912,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)ccc(C)c3N(C)S(=O)(=O)F)n2)cc1
r2_gen_263967,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(OC)cc(C)cc3C(C)=O)n2)cc1
r2_gen_216383,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(OC)ccc(C)c3C)n2)cc1
r2_gen_192746,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(OC)ccc(C)c3F)n2)cc1
r2_gen_293271,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)c(C)cc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_53172,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(OC)ccc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_149726,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(OC)cc(C)cc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_98580,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)cc(C)c(C)c3N)n2)cc1
r2_gen_7910,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)cc(C)c(C)c3NS(C)(=O)=O)n2)cc1
r2_gen_111396,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(OC)ccc(C)c3S(C)(=O)=O)n2)cc1
r2_gen_137960,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)c(C)c(C)c(C(C)=O)c3F)n2)cc1
r2_gen_65899,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(OC)cc(C)nc3N(C)S)n2)cc1
r2_gen_234631,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(OC)cccnc3=O)n2)cc1
r2_gen_203460,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)cc(C)c(N(C)S(C)(=O)=O)c3C)n2)cc1
r2_gen_303773,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(OC)ccc(N(C)S(C)(=O)=O)c3C)n2)cc1
r2_gen_96997,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(OC)ccnc3C)n2)cc1
r2_gen_286749,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(OC)ccnc3N(C)C)n2)cc1
r2_gen_254186,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c([O+])cc(C)nc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_64004,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(OC)ccnc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_75379,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(OC)ccn(C)c3=O)n2)cc1
r2_gen_287222,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(OC)c(C)nc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_5370,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)ccc(N(C)S(C)(=O)=O)c3C)n2)cc1
r2_gen_90856,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(OC)cncc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_41685,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(OC)cnc(C)c3C)n2)cc1
r2_gen_93897,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(OC)cnnc3C)n2)cc1
r2_gen_289744,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)cc(S)cc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_285762,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)cc(S(C)=O)nc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_260187,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)c(N)cc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_178905,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)cnc(N(C)S(C)(=O)=O)c3C)n2)cc1
r2_gen_292267,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)cnc(N(C)S(C)(=O)=O)c3O)n2)cc1
r2_gen_63385,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)ncc(Br)c3C)n2)cc1
r2_gen_99718,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)ncc(C)c3N[SH](C)(C)=O)n2)cc1
r2_gen_187926,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)nc(C)nc3Nc3ccccc3C)n2)cc1
r2_gen_66420,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(O)nc(C)nc3Nc3ccc(C)cc3C)n2)cc1
r2_gen_106463,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(OS(C)(=O)=O)ccc(C)c3C)n2)cc1
r2_gen_136024,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(OS(C)(=O)=O)ccc(N(C)S(C)(=O)=O)c3C)n2)cc1
r2_gen_298130,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC[C@@]3(C(=O)S(C)(=O)=O)OC(=O)N(S(C)(=O)=O)CC3=O)n2)cc1
r2_gen_60637,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC[C@@]3(CO)[SH]=CS3(=O)=O)n2)cc1
r2_gen_94845,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC[C@@]3(CO)[SH]=C[SH]3(C)=O)n2)cc1
r2_gen_83846,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cpcc(NS(C)(=O)=O)c3)n2)cc1
r2_gen_198408,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(P(C)(=O)c4ccccc4)cc(C)c(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_171687,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c([PH](C)(C)(C)=O)ccc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_125236,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cscc3Nc3cc(C)ccc3C)n2)cc1
r2_gen_194080,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cscc3N(C)C(F)F)n2)cc1
r2_gen_146324,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cscc3N(C)S(=O)(=O)c3ccccc3)n2)cc1
r2_gen_182127,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cscc3NS(C)(C)C(F)F)n2)cc1
r2_gen_246679,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3csc(C)c3Cc3cccnc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_10773,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3csc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_179607,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(S)ccc4ccc(O)cc34)n2)cc1
r2_gen_117467,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(S)cccc3NC(C)=O)n2)cc1
r2_gen_58875,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(S)cccc3NC)n2)cc1
r2_gen_158105,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c([S+])cccc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_44576,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c([S-])cccc3NS(C)=O)n2)cc1
r2_gen_194796,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(S)cccc3[SH](C)C(C)C)n2)cc1
r2_gen_199981,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(S)ccc(C)c3C(C)C)n2)cc1
r2_gen_288068,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(S)cc(C)cc3NC)n2)cc1
r2_gen_220992,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c([S+])ccc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_19354,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(SC)cccc3N(C)[SH](F)F)n2)cc1
r2_gen_46996,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(S)cc(C)cc3N[SH](C)(C)=O)n2)cc1
r2_gen_49630,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(SC)cccc3S(C)(=O)=O)n2)cc1
r2_gen_296580,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCC3=C(SC)[C+]=CC(C)=C3)n2)cc1
r2_gen_4330,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(SC)ccc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_57240,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(SC)ccc(C)c3N(C)[SH](C)(C)=O)n2)cc1
r2_gen_205341,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(SC)ccccc3=O)n2)cc1
r2_gen_63999,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(SC)cc(C)nc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_89194,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(SC)ccc(N(C)S(C)(=O)=O)c3C)n2)cc1
r2_gen_164589,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(S)c(C)cn3C)n2)cc1
r2_gen_58058,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c([S+])ccc(N)c3C)n2)cc1
r2_gen_14043,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(SC)ccnc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_198156,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(S)cc(C)nc3O)n2)cc1
r2_gen_115123,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(S(C)(C)F)ccc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_134525,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(S(C)(C)F)cc(C)nc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_273650,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(S)c(C)nc(N)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_223777,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(S(C)(F)F)ccc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_93480,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(SC)ncc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_93328,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(S)cnc(N(C)S(C)(=O)=O)c3C)n2)cc1
r2_gen_11592,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(S(C)=O)ccc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_126729,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(S(C)=O)ccc(N(C(F)F)S(C)(=O)=O)c3C)n2)cc1
r2_gen_199703,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(S(C)=O)ccnc3N(SC)C(F)F)n2)cc1
r2_gen_79958,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3csc(=O)nc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_268015,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCC3=C(S(C)(=O)=O)C=C4C=C(N(C)S(C)(=O)=O)C=CC=CC=C3C4)n2)cc1
r2_gen_184384,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(S(C)(=O)=O)ccc(Br)c3N(C)S(C)(=O)=O)n2)cc1
